dt,ranking_id,customer_id,impressions
2025-07-18,r497,98,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 200, ""is_order"": false}, {""item_id"": 98, ""is_order"": false}]"
2025-07-19,r498,99,"[{""item_id"": 2, ""is_order"": true}, {""item_id"": 201, ""is_order"": false}]"
2025-07-20,r499,100,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 202, ""is_order"": false}]"
2025-07-21,r500,101,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-22,r501,102,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 204, ""is_order"": false}, {""item_id"": 106, ""is_order"": false}]"
2025-07-23,r502,103,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 205, ""is_order"": false}, {""item_id"": 108, ""is_order"": false}]"
2025-07-24,r503,104,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 206, ""is_order"": false}]"
2025-07-25,r504,105,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-26,r505,106,"[{""item_id"": 2, ""is_order"": true}, {""item_id"": 208, ""is_order"": false}, {""item_id"": 114, ""is_order"": false}]"
2025-07-27,r506,107,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 209, ""is_order"": false}]"
2025-07-28,r507,108,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 210, ""is_order"": false}]"
2025-07-29,r508,109,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-30,r509,110,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 212, ""is_order"": false}, {""item_id"": 122, ""is_order"": false}]"
2025-07-01,r510,111,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-02,r511,112,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-03,r512,113,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 215, ""is_order"": false}]"
2025-07-04,r513,114,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 216, ""is_order"": false}, {""item_id"": 130, ""is_order"": false}]"
2025-07-05,r514,115,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-06,r515,116,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-07,r516,117,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-08,r517,118,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 220, ""is_order"": false}, {""item_id"": 138, ""is_order"": true}]"
2025-07-09,r518,119,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 221, ""is_order"": false}, {""item_id"": 140, ""is_order"": false}]"
2025-07-10,r519,120,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 222, ""is_order"": false}]"
2025-07-11,r520,121,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-12,r521,122,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 224, ""is_order"": false}, {""item_id"": 146, ""is_order"": false}]"
2025-07-13,r522,123,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 225, ""is_order"": false}]"
2025-07-14,r523,124,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 226, ""is_order"": false}]"
2025-07-15,r524,125,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 227, ""is_order"": false}, {""item_id"": 152, ""is_order"": false}]"
2025-07-16,r525,126,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 228, ""is_order"": false}, {""item_id"": 154, ""is_order"": false}]"
2025-07-17,r526,127,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 229, ""is_order"": false}]"
2025-07-18,r527,128,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-19,r528,129,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 231, ""is_order"": false}, {""item_id"": 160, ""is_order"": false}]"
2025-07-20,r529,130,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 232, ""is_order"": false}, {""item_id"": 162, ""is_order"": false}]"
2025-07-21,r530,131,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 233, ""is_order"": false}, {""item_id"": 164, ""is_order"": false}]"
2025-07-22,r531,132,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-23,r532,133,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 235, ""is_order"": false}]"
2025-07-24,r533,134,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-25,r534,135,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-26,r535,136,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-27,r536,137,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 239, ""is_order"": false}]"
2025-07-28,r537,138,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 240, ""is_order"": false}]"
2025-07-29,r538,139,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 241, ""is_order"": false}, {""item_id"": 180, ""is_order"": false}]"
2025-07-30,r539,140,"[{""item_id"": 2, ""is_order"": true}, {""item_id"": 242, ""is_order"": false}]"
2025-07-01,r540,141,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-02,r541,142,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-03,r542,143,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 245, ""is_order"": false}]"
2025-07-04,r543,144,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-05,r544,145,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 247, ""is_order"": false}, {""item_id"": 192, ""is_order"": false}]"
2025-07-06,r545,146,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 248, ""is_order"": false}]"
2025-07-07,r546,147,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-08,r547,148,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 250, ""is_order"": false}, {""item_id"": 198, ""is_order"": false}]"
2025-07-09,r548,149,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-10,r549,150,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 252, ""is_order"": false}, {""item_id"": 202, ""is_order"": false}]"
2025-07-11,r550,151,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-12,r551,152,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 254, ""is_order"": false}, {""item_id"": 206, ""is_order"": false}]"
2025-07-13,r552,153,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 255, ""is_order"": false}]"
2025-07-14,r553,154,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-15,r554,155,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 257, ""is_order"": false}, {""item_id"": 212, ""is_order"": false}]"
2025-07-16,r555,156,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 258, ""is_order"": false}]"
2025-07-17,r556,157,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 259, ""is_order"": false}, {""item_id"": 216, ""is_order"": false}]"
2025-07-18,r557,158,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-19,r558,159,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 261, ""is_order"": false}]"
2025-07-20,r559,160,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-21,r560,161,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 263, ""is_order"": false}]"
2025-07-22,r561,162,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-23,r562,163,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 265, ""is_order"": false}]"
2025-07-24,r563,164,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-25,r564,165,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-26,r565,166,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 268, ""is_order"": false}, {""item_id"": 234, ""is_order"": false}]"
2025-07-27,r566,167,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 269, ""is_order"": false}]"
2025-07-28,r567,168,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-29,r568,169,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 271, ""is_order"": false}]"
2025-07-30,r569,170,"[{""item_id"": 2, ""is_order"": true}, {""item_id"": 272, ""is_order"": false}, {""item_id"": 242, ""is_order"": false}]"
2025-07-01,r570,171,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-02,r571,172,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-03,r572,173,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 275, ""is_order"": false}, {""item_id"": 248, ""is_order"": true}]"
2025-07-04,r573,174,"[{""item_id"": 2, ""is_order"": true}]"
2025-07-05,r574,175,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 277, ""is_order"": false}, {""item_id"": 252, ""is_order"": false}]"
2025-07-06,r575,176,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 278, ""is_order"": false}]"
2025-07-07,r576,177,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 279, ""is_order"": true}]"
2025-07-08,r577,178,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 280, ""is_order"": false}, {""item_id"": 258, ""is_order"": false}]"
2025-07-09,r578,179,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 281, ""is_order"": false}, {""item_id"": 260, ""is_order"": false}]"
2025-07-10,r579,180,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 282, ""is_order"": false}]"
2025-07-11,r580,181,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 283, ""is_order"": false}, {""item_id"": 264, ""is_order"": false}]"
2025-07-12,r581,182,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-13,r582,183,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 285, ""is_order"": false}]"
2025-07-14,r583,184,"[{""item_id"": 2, ""is_order"": true}]"
2025-07-15,r584,185,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 287, ""is_order"": false}]"
2025-07-16,r585,186,"[{""item_id"": 2, ""is_order"": true}, {""item_id"": 288, ""is_order"": false}]"
2025-07-17,r586,187,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 289, ""is_order"": false}]"
2025-07-18,r587,188,"[{""item_id"": 2, ""is_order"": true}, {""item_id"": 290, ""is_order"": false}]"
2025-07-19,r588,189,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 291, ""is_order"": false}]"
2025-07-20,r589,190,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 292, ""is_order"": false}, {""item_id"": 282, ""is_order"": false}]"
2025-07-21,r590,191,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 293, ""is_order"": false}, {""item_id"": 284, ""is_order"": false}]"
2025-07-22,r591,192,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-23,r592,193,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 295, ""is_order"": false}]"
2025-07-24,r593,194,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-25,r594,195,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 297, ""is_order"": true}, {""item_id"": 292, ""is_order"": false}]"
2025-07-26,r595,196,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 298, ""is_order"": false}, {""item_id"": 294, ""is_order"": true}]"
2025-07-27,r596,197,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 299, ""is_order"": false}, {""item_id"": 296, ""is_order"": false}]"
2025-07-28,r597,198,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 300, ""is_order"": false}]"
2025-07-29,r598,199,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 1, ""is_order"": false}]"
2025-07-30,r599,200,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 2, ""is_order"": false}]"
2025-07-01,r600,1,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 3, ""is_order"": false}]"
2025-07-02,r601,2,"[{""item_id"": 2, ""is_order"": true}]"
2025-07-03,r602,3,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 5, ""is_order"": false}]"
2025-07-04,r603,4,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-05,r604,5,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 7, ""is_order"": false}, {""item_id"": 12, ""is_order"": false}]"
2025-07-06,r605,6,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-07,r606,7,"[{""item_id"": 2, ""is_order"": true}, {""item_id"": 9, ""is_order"": false}]"
2025-07-08,r607,8,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 10, ""is_order"": false}, {""item_id"": 18, ""is_order"": false}]"
2025-07-09,r608,9,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 11, ""is_order"": false}, {""item_id"": 20, ""is_order"": false}]"
2025-07-10,r609,10,"[{""item_id"": 2, ""is_order"": true}]"
2025-07-11,r610,11,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 13, ""is_order"": false}]"
2025-07-12,r611,12,"[{""item_id"": 2, ""is_order"": true}, {""item_id"": 14, ""is_order"": false}]"
2025-07-13,r612,13,"[{""item_id"": 2, ""is_order"": true}, {""item_id"": 15, ""is_order"": true}]"
2025-07-14,r613,14,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-15,r614,15,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 17, ""is_order"": false}, {""item_id"": 32, ""is_order"": false}]"
2025-07-16,r615,16,"[{""item_id"": 2, ""is_order"": true}]"
2025-07-17,r616,17,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-18,r617,18,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-19,r618,19,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 21, ""is_order"": false}, {""item_id"": 40, ""is_order"": false}]"
2025-07-20,r619,20,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 22, ""is_order"": false}, {""item_id"": 42, ""is_order"": false}]"
2025-07-21,r620,21,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 23, ""is_order"": false}]"
2025-07-22,r621,22,"[{""item_id"": 2, ""is_order"": true}]"
2025-07-23,r622,23,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 25, ""is_order"": false}]"
2025-07-24,r623,24,"[{""item_id"": 2, ""is_order"": true}, {""item_id"": 26, ""is_order"": false}]"
2025-07-25,r624,25,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 27, ""is_order"": true}]"
2025-07-26,r625,26,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 28, ""is_order"": false}, {""item_id"": 54, ""is_order"": true}]"
2025-07-27,r626,27,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-28,r627,28,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 30, ""is_order"": false}, {""item_id"": 58, ""is_order"": false}]"
2025-07-29,r628,29,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-30,r629,30,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-01,r630,31,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 33, ""is_order"": false}]"
2025-07-02,r631,32,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-03,r632,33,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-04,r633,34,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 36, ""is_order"": false}]"
2025-07-05,r634,35,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 37, ""is_order"": false}, {""item_id"": 72, ""is_order"": false}]"
2025-07-06,r635,36,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-07,r636,37,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 39, ""is_order"": true}, {""item_id"": 76, ""is_order"": false}]"
2025-07-08,r637,38,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 40, ""is_order"": false}]"
2025-07-09,r638,39,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-10,r639,40,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-11,r640,41,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 43, ""is_order"": false}, {""item_id"": 84, ""is_order"": false}]"
2025-07-12,r641,42,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 44, ""is_order"": false}]"
2025-07-13,r642,43,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-14,r643,44,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 46, ""is_order"": false}, {""item_id"": 90, ""is_order"": false}]"
2025-07-15,r644,45,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-16,r645,46,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-17,r646,47,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 49, ""is_order"": false}]"
2025-07-18,r647,48,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 50, ""is_order"": false}, {""item_id"": 98, ""is_order"": false}]"
2025-07-19,r648,49,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 51, ""is_order"": false}, {""item_id"": 100, ""is_order"": false}]"
2025-07-20,r649,50,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 52, ""is_order"": false}]"
2025-07-21,r650,51,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 53, ""is_order"": true}]"
2025-07-22,r651,52,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-23,r652,53,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-24,r653,54,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 56, ""is_order"": false}, {""item_id"": 110, ""is_order"": false}]"
2025-07-25,r654,55,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 57, ""is_order"": false}]"
2025-07-26,r655,56,"[{""item_id"": 2, ""is_order"": true}, {""item_id"": 58, ""is_order"": false}]"
2025-07-27,r656,57,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-28,r657,58,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 60, ""is_order"": true}, {""item_id"": 118, ""is_order"": true}]"
2025-07-29,r658,59,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 61, ""is_order"": false}]"
2025-07-30,r659,60,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 62, ""is_order"": false}]"
2025-07-01,r660,61,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-02,r661,62,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 64, ""is_order"": false}, {""item_id"": 126, ""is_order"": false}]"
2025-07-03,r662,63,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-04,r663,64,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-05,r664,65,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 67, ""is_order"": false}]"
2025-07-06,r665,66,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 68, ""is_order"": false}, {""item_id"": 134, ""is_order"": false}]"
2025-07-07,r666,67,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-08,r667,68,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-09,r668,69,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 71, ""is_order"": false}]"
2025-07-10,r669,70,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-11,r670,71,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 73, ""is_order"": false}]"
2025-07-12,r671,72,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 74, ""is_order"": false}]"
2025-07-13,r672,73,"[{""item_id"": 2, ""is_order"": true}, {""item_id"": 75, ""is_order"": false}, {""item_id"": 148, ""is_order"": true}]"
2025-07-14,r673,74,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-15,r674,75,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 77, ""is_order"": false}, {""item_id"": 152, ""is_order"": false}]"
2025-07-16,r675,76,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 78, ""is_order"": false}]"
2025-07-17,r676,77,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-18,r677,78,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 80, ""is_order"": false}, {""item_id"": 158, ""is_order"": false}]"
2025-07-19,r678,79,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-20,r679,80,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-21,r680,81,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 83, ""is_order"": false}]"
2025-07-22,r681,82,"[{""item_id"": 2, ""is_order"": true}, {""item_id"": 84, ""is_order"": false}]"
2025-07-23,r682,83,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 85, ""is_order"": false}]"
2025-07-24,r683,84,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 86, ""is_order"": false}, {""item_id"": 170, ""is_order"": false}]"
2025-07-25,r684,85,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 87, ""is_order"": false}, {""item_id"": 172, ""is_order"": false}]"
2025-07-26,r685,86,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-27,r686,87,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-28,r687,88,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 90, ""is_order"": false}]"
2025-07-29,r688,89,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 91, ""is_order"": false}]"
2025-07-30,r689,90,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 92, ""is_order"": false}]"
2025-07-01,r690,91,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-02,r691,92,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-03,r692,93,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 95, ""is_order"": true}]"
2025-07-04,r693,94,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-05,r694,95,"[{""item_id"": 2, ""is_order"": true}, {""item_id"": 97, ""is_order"": false}, {""item_id"": 192, ""is_order"": true}]"
2025-07-06,r695,96,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 98, ""is_order"": false}]"
2025-07-07,r696,97,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 99, ""is_order"": false}, {""item_id"": 196, ""is_order"": false}]"
2025-07-08,r697,98,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 100, ""is_order"": false}]"
2025-07-09,r698,99,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 101, ""is_order"": false}, {""item_id"": 200, ""is_order"": false}]"
2025-07-10,r699,100,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-11,r700,101,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-12,r701,102,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 104, ""is_order"": false}]"
2025-07-13,r702,103,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 105, ""is_order"": false}]"
2025-07-14,r703,104,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 106, ""is_order"": false}]"
2025-07-15,r704,105,"[{""item_id"": 2, ""is_order"": true}, {""item_id"": 107, ""is_order"": false}, {""item_id"": 212, ""is_order"": false}]"
2025-07-16,r705,106,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 108, ""is_order"": false}, {""item_id"": 214, ""is_order"": true}]"
2025-07-17,r706,107,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 109, ""is_order"": false}, {""item_id"": 216, ""is_order"": false}]"
2025-07-18,r707,108,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 110, ""is_order"": false}, {""item_id"": 218, ""is_order"": true}]"
2025-07-19,r708,109,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 111, ""is_order"": false}]"
2025-07-20,r709,110,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 112, ""is_order"": false}]"
2025-07-21,r710,111,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 113, ""is_order"": false}]"
2025-07-22,r711,112,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-23,r712,113,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 115, ""is_order"": false}]"
2025-07-24,r713,114,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 116, ""is_order"": false}]"
2025-07-25,r714,115,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-26,r715,116,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-27,r716,117,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 119, ""is_order"": false}, {""item_id"": 236, ""is_order"": false}]"
2025-07-28,r717,118,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 120, ""is_order"": false}, {""item_id"": 238, ""is_order"": false}]"
2025-07-29,r718,119,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-30,r719,120,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 122, ""is_order"": false}]"
2025-07-01,r720,121,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-02,r721,122,"[{""item_id"": 2, ""is_order"": true}, {""item_id"": 124, ""is_order"": false}]"
2025-07-03,r722,123,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 125, ""is_order"": false}, {""item_id"": 248, ""is_order"": true}]"
2025-07-04,r723,124,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-05,r724,125,"[{""item_id"": 2, ""is_order"": true}, {""item_id"": 127, ""is_order"": false}]"
2025-07-06,r725,126,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 128, ""is_order"": false}]"
2025-07-07,r726,127,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-08,r727,128,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-09,r728,129,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 131, ""is_order"": false}]"
2025-07-10,r729,130,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-11,r730,131,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 133, ""is_order"": false}]"
2025-07-12,r731,132,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-13,r732,133,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 135, ""is_order"": false}, {""item_id"": 268, ""is_order"": false}]"
2025-07-14,r733,134,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-15,r734,135,"[{""item_id"": 2, ""is_order"": true}, {""item_id"": 137, ""is_order"": false}, {""item_id"": 272, ""is_order"": false}]"
2025-07-16,r735,136,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 138, ""is_order"": false}, {""item_id"": 274, ""is_order"": false}]"
2025-07-17,r736,137,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-18,r737,138,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 140, ""is_order"": false}, {""item_id"": 278, ""is_order"": false}]"
2025-07-19,r738,139,"[{""item_id"": 2, ""is_order"": true}, {""item_id"": 141, ""is_order"": false}, {""item_id"": 280, ""is_order"": false}]"
2025-07-20,r739,140,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-21,r740,141,"[{""item_id"": 2, ""is_order"": true}, {""item_id"": 143, ""is_order"": false}]"
2025-07-22,r741,142,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-23,r742,143,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 145, ""is_order"": false}, {""item_id"": 288, ""is_order"": false}]"
2025-07-24,r743,144,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 146, ""is_order"": false}]"
2025-07-25,r744,145,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 147, ""is_order"": false}, {""item_id"": 292, ""is_order"": false}]"
2025-07-26,r745,146,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-27,r746,147,"[{""item_id"": 2, ""is_order"": true}]"
2025-07-28,r747,148,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 150, ""is_order"": false}, {""item_id"": 298, ""is_order"": false}]"
2025-07-29,r748,149,"[{""item_id"": 2, ""is_order"": false}]"
2025-07-30,r749,150,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 152, ""is_order"": false}, {""item_id"": 2, ""is_order"": false}]"
2025-07-01,r750,151,"[{""item_id"": 2, ""is_order"": false}, {""item_id"": 153, ""is_order"": false}, {""item_id"": 4, ""is_order"": false}]"
